BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
3,2,Furnished,Mahavir Enclave Part 1,1,6000000,Ready_to_move,New_Property,Builder_Floor,
3,2,Unfurnished,Mahavir Enclave Part 1,1,4800000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,Mahavir Enclave,1,3790000,Ready_to_move,New_Property,Builder_Floor,4922
3,2,Semi-Furnished,Mahavir Enclave,1,4200000,Ready_to_move,New_Property,Apartment,4922
2,2,Unfurnished,Mahavir Enclave,1,2900000,Ready_to_move,Resale,Apartment,4922
3,2,Unfurnished,Mahavir Enclave Part 1,1,5000000,Ready_to_move,Resale,Builder_Floor,4922
1,1,Semi-Furnished,Mahavir Enclave Part 1,1,2100000,Ready_to_move,New_Property,Builder_Floor,4922
2,2,Semi-Furnished,Mahavir Enclave Part 1,1,3200000,Ready_to_move,Resale,Apartment,4922
2,1,Semi-Furnished,Mahavir Enclave Part 1,1,3000000,Ready_to_move,Resale,Apartment,4922
1,1,Unfurnished,Mahavir Enclave Part 1,1,2300000,Ready_to_move,Resale,Builder_Floor,4922
3,2,Semi-Furnished,Mahavir Enclave Part 1,1,5900000,Almost_ready,New_Property,Builder_Floor,6556
3,2,Semi-Furnished,Mahavir Enclave Part 1,1,5500000,Ready_to_move,Resale,Apartment,5820
2,2,Unfurnished,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah,1,3500000,Ready_to_move,Resale,Builder_Floor,5820
2,1,Semi-Furnished,Mahavir Enclave Part 3,1,1700000,Ready_to_move,Resale,Apartment,3778
1,1,Unfurnished,Mahavir Enclave,1,1850000,Ready_to_move,New_Property,Builder_Floor,3778
2,2,Unfurnished,Mahavir Enclave,1,2300000,Ready_to_move,Resale,Builder_Floor,3778
3,2,Furnished,Mahavir Enclave,1,3800000,Ready_to_move,Resale,Builder_Floor,42222
3,2,Semi-Furnished,Mahavir Enclave Part 1,1,4500000,Ready_to_move,Resale,Builder_Floor,42222
2,1,Semi-Furnished,"Vijay Enclave, Mahavir Enclave",1,2200000,Ready_to_move,New_Property,Apartment,42222
3,2,Semi-Furnished,Mahavir Enclave,1,5200000,Ready_to_move,Resale,Builder_Floor,42222
2,2,Semi-Furnished,Mahavir Enclave Part 3,1,2200000,Ready_to_move,Resale,Builder_Floor,43137
1,2,Unfurnished,"Narela Sector A1 carpet area 42 sqyrd status Ready to Move floor Ground out of 5 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Open bathroom 2 balcony 2 ownership Freehold Near bawana industrial area and j.j. colony. DDA Housing property LIG FLAT very nice property for single family 200 hundreds family already living IN THIS SOCIETY and very piece full atmosphere this society 24 hour guards all facility available read more Contact Owner View Phone No. Share Feedback Owner Vivek Gupta",2,1500000,Ready_to_move,Resale,Apartment,
1,1,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",2,2200000,Ready_to_move,Resale,Apartment,4889
2,2,Semi-Furnished,"DDA Flats Pocket 1 Sector A9, Narela",2,3800000,Ready_to_move,Resale,Apartment,4222
1,1,Unfurnished,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1,1800000,Ready_to_move,Resale,Apartment,5000
2,2,Furnished,Narela,3,2850000,Ready_to_move,Resale,Apartment,5092
1,1,Unfurnished,Narela,3,2500000,Ready_to_move,Resale,Apartment,7143
1,1,Unfurnished,Narela,39,3500000,Ready_to_move,Resale,Apartment,7143
1,1,Unfurnished,"DDA Lig Flats, Narela",39,2000000,Ready_to_move,Resale,Apartment,5128
1,1,Unfurnished,"DDA Flats Pocket 3, Narela",39,3000000,Ready_to_move,Resale,Apartment,5128
1,1,Semi-Furnished,"DDA Lig Flats, Narela",39,2000000,Ready_to_move,New_Property,Apartment,5128
1,1,Unfurnished,"DDA Lig Flats, Narela",39,3500000,Ready_to_move,New_Property,Apartment,5128
1,1,Unfurnished,"DDA Pocket H, Narela",39,1800000,Ready_to_move,Resale,Apartment,3600
1,1,Unfurnished,"DDA Lig Flats, Narela",39,1600000,Ready_to_move,Resale,Apartment,4571
1,1,Unfurnished,"DDA Lig Flats, Narela",1,1600000,Ready_to_move,Resale,Builder_Floor,4221
1,1,Unfurnished,Narela,1,2000000,Ready_to_move,Resale,Apartment,4221
1,1,Unfurnished,Narela Mandi,1,1500000,Ready_to_move,Resale,Apartment,4221
2,1,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",1,3000000,Ready_to_move,Resale,Apartment,6636
1,1,Unfurnished,Narela,1,1490000,Ready_to_move,New_Property,Apartment,4270
1,1,Furnished,"DDA Lig Flats, Narela",1,3500000,Ready_to_move,New_Property,Apartment,4270
3,3,Unfurnished,"Bhorgarh, Narela",1,4000000,Ready_to_move,Resale,Apartment,4270
2,2,Unfurnished,Narela,1,1750000,Ready_to_move,Resale,Builder_Floor,4270
2,2,Unfurnished,Narela Sector A9,1,4600000,Ready_to_move,Resale,Apartment,4270
1,1,Semi-Furnished,"DDA Lig Flats, Narela",1,1800000,Ready_to_move,Resale,Builder_Floor,5143
2,2,Unfurnished,Narela,1,1900000,Ready_to_move,Resale,Builder_Floor,3248
1,1,Furnished,Narela Sector A5,1,1000000,Ready_to_move,Resale,Apartment,5051
1,1,Unfurnished,"DDA Lig Flats, Narela",1,1000000,Ready_to_move,New_Property,Apartment,5051
1,1,Unfurnished,"DDA Flats Pocket 3, Narela",1,1000000,Ready_to_move,Resale,Builder_Floor,5051
1,1,Semi-Furnished,"DDA Lig Flats, Narela",1,3500000,Ready_to_move,New_Property,Apartment,5051
3,2,Furnished,Narela,1,5000000,Ready_to_move,Resale,Builder_Floor,5051
1,1,Unfurnished,Narela,1,2200000,Ready_to_move,Resale,Apartment,5176
2,2,Unfurnished,Malviya Nagar,,13000000,Almost_ready,New_Property,Builder_Floor,
3,3,Semi-Furnished,"Shivalik, Malviya Nagar",2,34000000,Ready_to_move,New_Property,Builder_Floor,
4,4,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",3,60000000,Ready_to_move,New_Property,Builder_Floor,
4,5,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",4,74500000,Ready_to_move,New_Property,Builder_Floor,
4,5,Unfurnished,"Geetanjali Enclave, Malviya Nagar",2,75000000,Almost_ready,New_Property,Builder_Floor,
4,4,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2,62500000,Ready_to_move,New_Property,Builder_Floor,
4,4,Unfurnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",2,67000000,Ready_to_move,New_Property,Builder_Floor,14888
2,2,Unfurnished,Malviya Nagar,2,8500000,Ready_to_move,Resale,Builder_Floor,14888
2,2,Unfurnished,Malviya Nagar,2,11500000,Almost_ready,New_Property,Builder_Floor,14888
4,5,Semi-Furnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",3,52500000,Ready_to_move,New_Property,Builder_Floor,14888
2,2,Semi-Furnished,Malviya Nagar,1,12000000,Ready_to_move,New_Property,Builder_Floor,14888
2,2,Semi-Furnished,Malviya Nagar,2,10700000,Ready_to_move,Resale,Builder_Floor,14888
2,2,Semi-Furnished,Malviya Nagar,1,9000000,Ready_to_move,Resale,Apartment,14888
3,4,Furnished,"Geetanjali Enclave, Malviya Nagar",1,100000000,Ready_to_move,Resale,Builder_Floor,14888
3,2,Semi-Furnished,"Khirki extension, Malviya Nagar",1,6200000,Ready_to_move,Resale,Apartment,14888
3,2,Semi-Furnished,Malviya Nagar,1,17000000,Ready_to_move,Resale,Builder_Floor,14888
2,3,Semi-Furnished,"Malviya Nagar carpet area 100 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North overlooking Garden/Park, Main Road car parking 2 Open bathroom 3 balcony 2 ownership Freehold It's a Corner three story building, located in South Delhi. Amenities like Market, Schools, Hospitals, Parks, Gyms, Study Centers, Temple are all around. Very Close to Malviya Nagar Metro and Haus Khas Metro Station. Centerlize place to live. Whether you go to Gurgaon or Noida Or to other parts of the city, commuting from here is very easy. read more Contact Owner View Phone No. Share Feedback Owner Rohit",2,12500000,Ready_to_move,Resale,Builder_Floor,14888
2,2,Semi-Furnished,Malviya Nagar,3,13000000,Ready_to_move,New_Property,Builder_Floor,14888
3,2,Unfurnished,"Khirki extension, Malviya Nagar",3,4200000,Ready_to_move,Resale,Builder_Floor,14888
4,4,Semi-Furnished,Malviya Nagar,2,36000000,Ready_to_move,New_Property,Builder_Floor,14888
1,1,Unfurnished,Malviya Nagar,2,2300000,Ready_to_move,Resale,Apartment,14888
2,2,Unfurnished,Malviya Nagar,2,8100000,Ready_to_move,Resale,Builder_Floor,7200
3,3,Semi-Furnished,Malviya Nagar,1,10000000,Ready_to_move,Resale,Builder_Floor,7200
4,5,Unfurnished,"Geetanjali Enclave, Malviya Nagar",1,62500000,Ready_to_move,New_Property,Builder_Floor,7200
4,5,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2,65000000,Ready_to_move,New_Property,Builder_Floor,7200
3,2,Semi-Furnished,Malviya Nagar,2,20000000,Ready_to_move,Resale,Builder_Floor,7200
4,4,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2,57500000,Ready_to_move,New_Property,Builder_Floor,7200
3,3,Semi-Furnished,"Shivalik, Malviya Nagar",2,30000000,Ready_to_move,New_Property,Builder_Floor,7200
3,3,Semi-Furnished,"Shivalik, Malviya Nagar",1,30000000,Ready_to_move,New_Property,Builder_Floor,21429
3,3,Unfurnished,"Shivalik, Malviya Nagar",2,30000000,Ready_to_move,New_Property,Builder_Floor,21429
1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",,3300000,Ready_to_move,Resale,Apartment,
2,1,Unfurnished,"Guru Teg Bahadur Enclave, Dilshad Garden",,7350000,Ready_to_move,Resale,Apartment,
4,1,Unfurnished,"Dilshad Garden carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished bathroom 1 balcony 2 Mig dda flat located at a very prime location near to market, school, hospital, metro station etc. Contact Owner View Phone No. Share Feedback Owner R",,12500000,Ready_to_move,Resale,Apartment,
1,1,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,3500000,Ready_to_move,Resale,Apartment,
2,2,Unfurnished,"Dilshad Colony, Dilshad Garden",1,6500000,Ready_to_move,Resale,Builder_Floor,
2,2,Furnished,"Dilshad Colony, Dilshad Garden",2,6900000,Ready_to_move,Resale,Builder_Floor,7666
1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",1,3600000,Ready_to_move,Resale,Builder_Floor,7666
3,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",2,13500000,Ready_to_move,Resale,Apartment,7666
3,2,Furnished,"DDA Flats Block A, Dilshad Garden",1,9200000,Ready_to_move,Resale,Apartment,9200
1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",1,2500000,Ready_to_move,Resale,Apartment,9200
3,2,Furnished,"DDA Flats Block A, Dilshad Garden",1,17000000,Ready_to_move,Resale,Apartment,9200
3,2,Semi-Furnished,Dilshad Garden,1,9030000,Ready_to_move,Resale,Apartment,9200
3,2,Unfurnished,"Dilshad Colony, Dilshad Garden",10,9300000,Ready_to_move,Resale,Builder_Floor,8640
2,1,Semi-Furnished,"DDA Pocket JK, Dilshad Garden",2,6500000,Ready_to_move,New_Property,Apartment,8640
2,1,Unfurnished,"Dilshad Colony, Dilshad Garden",2,3300000,Ready_to_move,Resale,Builder_Floor,8640
1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",2,2400000,Ready_to_move,Resale,Builder_Floor,6486
3,3,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,15000000,Ready_to_move,New_Property,Builder_Floor,8333
3,1,Unfurnished,Dilshad Garden,1,7000000,Ready_to_move,New_Property,Apartment,8333
1,1,Unfurnished,"DDA Pocket E, Dilshad Garden",1,4200000,Ready_to_move,Resale,Apartment,12000
2,1,Furnished,Dilshad Garden,1,5800000,Ready_to_move,Resale,Apartment,12000
3,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,4800000,Ready_to_move,Resale,Apartment,12000
2,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,7500000,Ready_to_move,Resale,Apartment,9375
1,1,Unfurnished,"DDA Flats Pocket O, Dilshad Garden",1,3000000,Ready_to_move,Resale,Apartment,9375
1,1,Unfurnished,Dilshad Garden,1,4300000,Ready_to_move,Resale,Apartment,9375
1,1,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,2600000,Ready_to_move,Resale,Builder_Floor,5200
2,2,Unfurnished,Dilshad Garden,1,7000000,Ready_to_move,Resale,Apartment,5200
2,2,Unfurnished,"Dilshad Colony, Dilshad Garden",1,6000000,Ready_to_move,Resale,Builder_Floor,7500
2,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,6700000,Ready_to_move,Resale,Apartment,6700
3,3,Furnished,"DDA Pocket I, Dilshad Garden",1,9500000,Ready_to_move,Resale,Apartment,9500
3,2,Semi-Furnished,"DDA Flats Block A, Dilshad Garden",1,17000000,Ready_to_move,Resale,Apartment,10625
2,2,Semi-Furnished,Vasundhara Enclave,,8000000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,Vasundhara Enclave,1,9000000,Ready_to_move,Resale,Apartment,
3,2,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",2,11500000,Ready_to_move,Resale,Apartment,
4,3,Furnished,"Mangal Apartment, Vasundhara Enclave carpet area 1600 sqft status Ready to Move floor 4 out of 7 floors transaction Resale furnishing Furnished facing South - East overlooking Garden/Park, Main Road society Mangal Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Fully furnished , complete marble flooring, ready to move in. Contact Owner View Phone No. Share Feedback Owner Shailendra",1,20000000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,"Prayag Apartments, Vasundhara Enclave carpet area 900 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Garden/Park, Main Road society Prayag Apartments car parking 1 Open bathroom 2 balcony 2 ownership Freehold This is 2 BHK apartment , with 2 Bathroom and one parking.This is East facing Flat.Near Metro Station is Ashok Nagar read more Contact Owner View Phone No. Share Feedback Owner Sameer Kumar",1,8550000,Ready_to_move,Resale,Apartment,
4,4,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1,10500000,Ready_to_move,Resale,Apartment,
3,2,Furnished,"Fancy Apartments, Vasundhara Enclave",2,12000000,Ready_to_move,Resale,Apartment,
3,2,Unfurnished,"Shantidoot Apartment, Vasundhara Enclave",1,11000000,Ready_to_move,Resale,Apartment,
3,2,Semi-Furnished,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,
2,2,Unfurnished,"Mangal Apartment, Vasundhara Enclave",114,9000000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,Vasundhara Enclave,114,10000000,Ready_to_move,Resale,Apartment,
2,2,Unfurnished,Vasundhara Enclave,114,8100000,Ready_to_move,Resale,Apartment,
3,3,Furnished,Vasundhara Enclave,1,9200000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,Vasundhara Enclave,1,14200000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,"Satyam Apartment, Vasundhara Enclave",1,7500000,Ready_to_move,Resale,Apartment,
2,2,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",1,9500000,Ready_to_move,Resale,Apartment,
3,2,Furnished,"Satyam Apartment, Vasundhara Enclave",1,14000000,Ready_to_move,Resale,Apartment,9655
3,3,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1,11600000,Ready_to_move,Resale,Apartment,9655
3,3,Semi-Furnished,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,9655
2,2,Semi-Furnished,Vasundhara Enclave,1,7500000,Ready_to_move,Resale,Apartment,9655
3,2,Semi-Furnished,"Anekant Apartment, Vasundhara Enclave",2,9800000,Ready_to_move,Resale,Apartment,9655
3,3,Semi-Furnished,"New Delhi Apartment, Vasundhara Enclave",1,12000000,Ready_to_move,Resale,Apartment,9655
3,2,Semi-Furnished,"Mahesh Apartment, Vasundhara Enclave",1,12500000,Ready_to_move,Resale,Apartment,9655
3,3,Semi-Furnished,"Pawittra Apartment, Vasundhara Enclave",1,16500000,Ready_to_move,Resale,Apartment,9655
3,3,Unfurnished,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,9655
2,2,Unfurnished,Vasundhara Enclave,1,7200000,Ready_to_move,Resale,Apartment,9655
3,3,Furnished,"Capital Apartment, Vasundhara Enclave",2,15000000,Ready_to_move,Resale,Apartment,10000
2,2,Semi-Furnished,"Hindon Apartment, Vasundhara Enclave",1,10000000,Ready_to_move,Resale,Apartment,10000
3,3,Semi-Furnished,"Gobind Apartment, Vasundhara Enclave",1,11000000,Ready_to_move,Resale,Apartment,10000
2,2,Furnished,"Godrej South Estate, Okhla",2,24700000,Almost_ready,New_Property,Apartment,16466
2,2,Furnished,"Godrej South Estate, Okhla",2,24900000,Almost_ready,New_Property,Apartment,25512
2,1,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1,3600000,Ready_to_move,New_Property,Builder_Floor,25512
1,1,Semi-Furnished,"Batla House, Okhla",1,1700000,Ready_to_move,New_Property,Builder_Floor,25512
2,2,Unfurnished,"Sukhdev Vihar, Okhla",1,11000000,Ready_to_move,Resale,Apartment,25512
4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",2,75000000,Ready_to_move,Resale,Builder_Floor,30000
2,2,Unfurnished,"Godrej South Estate, Okhla Phase 1",1,24800000,Almost_ready,New_Property,Apartment,30000
2,2,Semi-Furnished,"Godrej South Estate, Okhla Phase 1",1,24900000,Almost_ready,New_Property,Apartment,30000
2,2,Unfurnished,"Godrej South Estate, Okhla Phase 1",2,24900000,Almost_ready,New_Property,Apartment,30000
2,2,Unfurnished,"Godrej South Estate, Okhla",2,25900000,Almost_ready,New_Property,Apartment,16917
2,2,Unfurnished,"Sukhdev Vihar, Okhla",2,11700000,Ready_to_move,Resale,Builder_Floor,16917
3,2,Furnished,"Sukhdev Vihar, Okhla",2,13500000,Ready_to_move,Resale,Apartment,16917
3,2,Furnished,"Abul Fazal Enclave Part-II, Okhla",1,5500000,Ready_to_move,Resale,Builder_Floor,16917
2,2,Unfurnished,"Godrej South Estate, Okhla",1,30000000,Almost_ready,New_Property,Apartment,19841
3,2,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",2,4950000,Ready_to_move,Resale,Apartment,19841
3,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,16000000,Ready_to_move,Resale,Apartment,19841
4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,30000000,Ready_to_move,Resale,Apartment,10320
4,3,Semi-Furnished,"Sukhdev Vihar, Okhla",1,41000000,Ready_to_move,Resale,Builder_Floor,10320
2,2,Semi-Furnished,"Abul Fazal Enclave Part-II, Okhla",1,3800000,Ready_to_move,Resale,Builder_Floor,10320
4,5,Unfurnished,"Godrej South Estate, Okhla Phase 1",2,68900000,Almost_ready,New_Property,Apartment,10320
2,2,Unfurnished,"Jamia Nagar, Okhla",2,1800000,Ready_to_move,New_Property,Apartment,10320
2,1,Unfurnished,"Zakir Nagar, New Friends Colony",2,1500000,Ready_to_move,Resale,Builder_Floor,2778
3,3,Semi-Furnished,"Sukhdev Vihar, Okhla",2,12500000,Ready_to_move,Resale,Apartment,2778
2,1,Semi-Furnished,"Batla House, Okhla",2,1600000,Ready_to_move,Resale,Apartment,2778
3,2,Semi-Furnished,"Batla House Project, Batla House, Okhla",1,2400000,Ready_to_move,Resale,Builder_Floor,2778
3,2,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1,7000000,Ready_to_move,Resale,Builder_Floor,5556
2,2,Unfurnished,"Abul Fazal Enclave Part-II, Okhla",1,3100000,Ready_to_move,Resale,Builder_Floor,5556
2,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,14500000,Ready_to_move,Resale,Apartment,5556
4,5,Semi-Furnished,"Sukhdev Vihar, Okhla",3,61500000,Ready_to_move,New_Property,Builder_Floor,5556
4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,27500000,Ready_to_move,Resale,Builder_Floor,5556
3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,25500000,Almost_ready,New_Property,Apartment,14366
3,3,Furnished,"The Amaryllis, Karol Bagh",2,25000000,Almost_ready,Resale,Apartment,14366
2,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,18500000,Almost_ready,New_Property,Apartment,14776
4,4,Semi-Furnished,"The Amaryllis, Karol Bagh",1,39700000,Almost_ready,New_Property,Apartment,14776
4,1,Semi-Furnished,"Dev Nagar, Karol Bagh",1,6800000,Ready_to_move,Resale,Apartment,14776
3,2,Semi-Furnished,"Beadon Pura, Karol Bagh How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 148 sqyrd status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished bathroom 2 balcony 3 ownership Freehold Contact Now Enquire Now Auction By Bank",1,6540000,Ready_to_move,Resale,Builder_Floor,14776
3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,22000000,Ready_to_move,New_Property,Apartment,14776
3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,25500000,Almost_ready,New_Property,Apartment,14366
2,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,17000000,Ready_to_move,New_Property,Apartment,14366
3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,27500000,Almost_ready,New_Property,Apartment,14382
5,7,Unfurnished,"The Amaryllis, Karol Bagh",3,73700000,Almost_ready,New_Property,Apartment,14092
4,4,Unfurnished,"The Amaryllis, Karol Bagh",2,52300000,Almost_ready,Resale,Apartment,14092
3,3,Unfurnished,"DDA Mig Flat, Prasad Nagar, Karol Bagh",2,16000000,Ready_to_move,Resale,Apartment,14092
3,3,Furnished,Karol Bagh,2,15000000,Ready_to_move,Resale,Builder_Floor,14092
3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,25500000,Almost_ready,New_Property,Apartment,14366
2,2,Semi-Furnished,Karol Bagh,1,10000000,Ready_to_move,Resale,Builder_Floor,14815
2,2,Unfurnished,"Prasad Nagar, Karol Bagh",1,5000000,Ready_to_move,Resale,Apartment,14815
3,3,Semi-Furnished,Karol Bagh,1,20000000,Ready_to_move,Resale,Builder_Floor,16584
2,2,Unfurnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,16000000,Ready_to_move,Resale,Apartment,125984
1,1,Semi-Furnished,Karol Bagh,1,5500000,Ready_to_move,Resale,Builder_Floor,125984
2,1,Semi-Furnished,"Dev Nagar, Karol Bagh",1,7000000,Ready_to_move,Resale,Builder_Floor,9722
2,2,Unfurnished,Karol Bagh,1,4100000,Ready_to_move,Resale,Builder_Floor,8761
3,3,Semi-Furnished,"Karol Bagh carpet area 1600 sqft status Ready to Move floor 3 out of 3 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Near to Karol Bagh Metro station...................................... Its a very peaceful location ....................................................................................................................... read more Contact Agent View Phone No. Share Feedback Agent S R B Properties",1,24000000,Ready_to_move,New_Property,Builder_Floor,8761
2,2,Furnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,12500000,Ready_to_move,Resale,Apartment,8761
2,1,Furnished,"Dev Nagar, Karol Bagh",1,3900000,Ready_to_move,New_Property,Apartment,7290
3,2,Semi-Furnished,Karol Bagh,1,14500000,Ready_to_move,Resale,Builder_Floor,7290
3,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,20000000,Almost_ready,Resale,Apartment,13324
3,3,Furnished,"The Amaryllis, Karol Bagh",2,24500000,Almost_ready,Resale,Apartment,13324
3,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,20900000,Almost_ready,Resale,Apartment,13324
3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,43100000,Ready_to_move,New_Property,Apartment,13324
3,3,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,18000000,Ready_to_move,Resale,Apartment,
4,5,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,50000000,Ready_to_move,Resale,Apartment,
3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",1,18500000,Ready_to_move,Resale,Apartment,
4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",3,46500000,Ready_to_move,New_Property,Apartment,
3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",2,17500000,Ready_to_move,Resale,Apartment,
4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,42500000,Ready_to_move,Resale,Apartment,
3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15500000,Ready_to_move,New_Property,Apartment,
2,2,Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15000000,Ready_to_move,Resale,Apartment,
4,4,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,40000000,Ready_to_move,Resale,Apartment,14285
3,3,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,20000000,Ready_to_move,Resale,Apartment,12151
2,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",1,6700000,Ready_to_move,Resale,Apartment,12151
3,2,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,16000000,Ready_to_move,Resale,Apartment,12151
3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",1,8000000,Ready_to_move,Resale,Builder_Floor,8889
3,2,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,25000000,Ready_to_move,New_Property,Apartment,8889
3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",2,25000000,Ready_to_move,Resale,Apartment,8889
4,5,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,37500000,Ready_to_move,Resale,Apartment,8889
3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,25000000,Ready_to_move,Resale,Apartment,8889
3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",1,23000000,Ready_to_move,Resale,Apartment,8889
3,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,17500000,Ready_to_move,Resale,Apartment,8889
4,4,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,44000000,Ready_to_move,Resale,Apartment,8889
3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15000000,Ready_to_move,New_Property,Apartment,8889
4,5,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,42500000,Ready_to_move,Resale,Apartment,15178
2,2,Furnished,"New Moti Nagar, Kirti Nagar",2,5000000,Ready_to_move,Resale,Builder_Floor,5806
4,5,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,38000000,Ready_to_move,Resale,Apartment,5806
